"summons_number","plate_id","registration_state","plate_type","issue_date","violation_code","vehicle_body_type","vehicle_make","issuing_agency","street_code1","street_code2","street_code3","vehicle_expiration_date","violation_location","violation_precinct","issuer_precinct","issuer_code","issuer_command","issuer_squad","violation_time","time_first_observed","violation_county","violation_in_front_of_or_opposite","house_number","street_name","intersecting_street","date_first_observed","law_section","sub_division","violation_legal_code","days_parking_in_effect","from_hours_in_effect","to_hours_in_effect","vehicle_color","unregistered_vehicle","vehicle_year","meter_number","feet_from_curb","violation_post_code","violation_description","no_standing_or_stopping_violation","hydrant_violation","double_parking_violation"
"1472700624","HDV3420","NY","PAS","2020-06-29T00:00:00.000","40","SUBN","CHEVR","P","69130","94430","30530","20200201.0","0070","70","70","963675","0070","0000","0512P",,"K","F","25","PARADE PLACE",,"0","408","E2",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472702608","JMS3201","NY","PAS","2020-06-23T00:00:00.000","98","SDN","LEXUS","P","15920","35680","67530","20211223.0","0070","70","70","954770","0070","0000","0917A",,,"F","1918","BAY AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL",,"0","2015","-","0",,,,,
"1472703625","JVB0384","PA","PAS","2020-06-22T00:00:00.000","40","SDN","AUDI","P","35680","14330","14380","0E-8","0070","70","70","965985","0070","0000","0152A",,"K","F","1576","E 19 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472703637","JHZ9753","NY","PAS","2020-06-27T00:00:00.000","46","SDN","BMW","P","55330","40930","18630","20210723.0","0070","70","70","965985","0070","0000","0318A",,"K","F","80","LENOX RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","GY","0","0","-","0",,,,,
"1472703900","HSZ5781","NY","PAS","2020-06-22T00:00:00.000","98","SUBN","CHEVR","P","12530","35980","36030","20210917.0","0070","70","70","958741","0070","0000","1000A",,"K","F","83","AMERSFORT PL",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLUE","0","2006","-","0",,,,,
"1472703911","LEGANTE","FL","PAS","2020-07-01T00:00:00.000","21","SDN","JAGUA","P","31540","32600","35580","0E-8","0070","70","70","958741","0070","0000","1025A",,"K","F","63","DEKOVEN CT",,"0","408","K6",,"BBYBBBB","0930A","1100A","RED","0","0","-","0",,,,,
"1472703923","GVG3345","NY","PAS","2020-07-02T00:00:00.000","21","SUBN","SUBAR","P","40230","35880","18630","20201124.0","0070","70","70","967382","0070","0000","1230P",,"K","F","2402","FARRAGUT RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1472703935","HVV1654","NY","PAS","2020-07-04T00:00:00.000","98","SDN","NISSA","P","35380","44430","13980","0E-8","0070","70","70","958741","0070","0000","1205P",,"K","F","725","ARGYLE ROAD",,"0","408","D1",,"BBBBBBB","ALL","ALL","BK","0","0","-","0",,,,,
"1472704071","HHU6418","NY","PAS","2020-06-26T00:00:00.000","20","SUBN","FORD","P","26630","40930","18630","20220708.0","0070","70","70","965516","0070","0000","0821A",,"K","O","50","CLARKSON AVE",,"0","408","F1",,"YYYYYBB","0700A","0600P","BLK","0","0","-","0",,,,,
"1472704083","GDW4085","NY","PAS","2020-06-27T00:00:00.000","98","SUBN","SUBAR","P","35430","25130","26230","20201211.0","0070","70","70","965516","0070","0000","0858A",,"K","F","66","RUGBY ROAD",,"0","408","D",,"BBBBBBB","ALL","ALL","GRAY","0","2009","-","0",,,,,
"1472705981","JRZ5492","NY","PAS","2020-06-25T00:00:00.000","40","SDN","ME/BE","P","25130","18950","18630","20200706.0","0070","70","70","959474","0070","0000","0650A",,"K","F","2233","CATON AVE",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHT","0","2017","-","0",,,,,
"1472706500","GTC9311","NY","PAS","2020-06-29T00:00:00.000","98","SUBN","TOYOT","P","14130","35680","67530","20200811.0","0070","70","70","961743","0070","0000","0631P",,"K","F","1909","AVE K",,"0","408","E2",,"BBBBBBB","ALL","ALL","RED","0","0","-","0",,,,,
"1472706511","JRV7556","NY","PAS","2020-07-05T00:00:00.000","98","SDN","KIA","P","35830","87485","13880","20220529.0","0070","70","70","961743","0070","0000","0425P",,"K","F","335","E 23 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2015","-","0",,,,,
"1472708570","JPW2607","NY","PAS","2020-07-04T00:00:00.000","98","SDN","DODGE","P","35730","65030","41730","20220420.0","0070","70","70","968680","0070","0000","1218P",,"K","F","666","E 21ST STREET",,"0","408","F2",,"BBBBBBB","ALL","ALL",,"0","0","-","0",,,,,
"1472708842","JGG8917","99","PAS","2020-06-23T00:00:00.000","40","SUBN","FORD","P","35430","29630","33530","20210313.0","0070","70","70","960010","0070","0000","0441P",,"NY","F","423","RUGBY RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","RED","0","2019","-","0",,,,,
"1472720349","HJZ1291","NY","PAS","2020-07-02T00:00:00.000","98","SUBN","KIA","P","0","40404","40404","20200804.0","0070","70","70","961593","0070","0000","1152P",,"K","F","776","WESTMINISTER RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","WHITE","0","2020","-","0",,,,,
"1472721949","HXR4177","NY","PAS","2020-07-04T00:00:00.000","14","SDN","DODGE","P","35680","13980","32600","20200715.0","0070","70","70","925090","0070","0000","1222A",,"K","F","855","E 19 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","2014","-","0",,,,,
"1472722796","JNZ2791","NY","PAS","2020-06-27T00:00:00.000","98","SUBN","JEEP","P","19630","35330","35380","20220303.0","0070","70","70","960876","0070","0000","0142P",,"K","F","1212","BEVERLY RD",,"0","408","F2",,"BBBBBBB","ALL","ALL","GRY","0","2014","-","0",,,,,
"1472722899","HTJ3308","NY","PAS","2020-06-28T00:00:00.000","98","SDN","KIA","P","55330","40930","18630","20210810.0","0070","70","70","960876","0070","0000","0824A",,"K","F","65","LENOX RD",,"0","408","E2",,"BBBBBBB","ALL","ALL","BLK","0","2019","-","0",,,,,
"1472722905","LGJ3405","PA","PAS","2020-06-27T00:00:00.000","46","SUBN","CHEVR","P","35530","29630","33530","0E-8","0070","70","70","960876","0070","0000","0914A",,"K","F","418","E 16 ST",,"0","408","F2",,"BBBBBBB","ALL","ALL","BLK","0","0","-","0",,,,,
"1472724902","JJT5800","VA","PAS","2020-05-18T00:00:00.000","20","SUBN","NISSA","P","26630","40930","18630","20210613.0","0070","70","70","962869","0070","0000","0715A",,"NY","F","49","CLARKSON AVENUE",,"0","408","F1",,"BBBBBBB","ALL","ALL","TAN","0","1999","-","0",,,,,
